income_year,normalized_income_range,income_range_display,sex,taxable_status,age_range_display,individuals_count,total_income_amount,net_tax_amount
2019–20,"$80,001 to $100,000","$80,001 to $100,000",Male,Taxable,40 - 44,72832.0,7319128450.191652,1603781313.1340806
2019–20,"$80,001 to $100,000","$80,001 to $100,000",Male,Taxable,45 - 49,70653.0,7097515682.221242,1553285163.8950458
2019–20,"$80,001 to $100,000","$80,001 to $100,000",Male,Taxable,50 - 54,63804.0,6407897654.682013,1397047553.1511433
2019–20,"$80,001 to $100,000","$80,001 to $100,000",Male,Taxable,55 - 59,60224.0,6040978984.173077,1299476189.2661247
2019–20,"$80,001 to $100,000","$80,001 to $100,000",Male,Taxable,60 - 64,42093.0,4209907230.795533,890952574.758779
2019–20,"$80,001 to $100,000","$80,001 to $100,000",Male,Taxable,65 - 69,19594.0,1957378849.6707883,397838956.446139
2019–20,"$80,001 to $100,000","$80,001 to $100,000",Male,Taxable,70 - 74,7971.0,794197328.8295741,152726318.75771388
2019–20,"$80,001 to $100,000","$80,001 to $100,000",Male,Taxable,75 and over,7241.0,705743296.8088152,136308869.96467465
2019–20,"$80,001 to $100,000","$80,001 to $100,000",Male,Taxable,Under 18,139.0,13347898.158438848,2974362.00551089
2020–21,"$1,000,001 or more","$1,000,001 or more",Female,Non Taxable,25 - 29,1.0,1960473.0599999998,0.0
2020–21,"$1,000,001 or more","$1,000,001 or more",Female,Non Taxable,60 - 64,1.0,8784598.780466879,0.0
2020–21,"$1,000,001 or more","$1,000,001 or more",Female,Non Taxable,75 and over,0.0,14754.872987043675,0.0
2020–21,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,18 - 24,20.0,32786464.52393382,13793641.168477634
2020–21,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,25 - 29,32.0,192559696.64808393,72811948.43129775
2020–21,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,30 - 34,86.0,321320626.5021166,144333729.7287752
2020–21,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,35 - 39,218.0,977396312.981087,447832601.2114943
2020–21,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,40 - 44,479.0,1369906462.813998,614962784.5765066
2020–21,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,45 - 49,808.0,2151399043.756906,954084405.9481866
2020–21,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,50 - 54,770.0,1929745651.220704,853401466.1280181
2020–21,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,55 - 59,647.0,1949631632.750925,845460835.2468249
2020–21,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,60 - 64,454.0,1608234233.2300506,720065904.1745479
2020–21,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,65 - 69,353.0,1131577004.9776683,506806492.9066975
2020–21,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,70 - 74,324.0,1282451374.571393,562128122.0517234
2020–21,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,75 and over,470.0,1814135448.280099,804107136.0336797
2020–21,"$1,000,001 or more","$1,000,001 or more",Male,Non Taxable,30 - 34,0.0,6852.437575725896,0.0
2020–21,"$1,000,001 or more","$1,000,001 or more",Male,Non Taxable,35 - 39,0.0,20081.362952289644,0.0
2020–21,"$1,000,001 or more","$1,000,001 or more",Male,Non Taxable,40 - 44,3.0,13052461.596621685,0.0
2020–21,"$1,000,001 or more","$1,000,001 or more",Male,Non Taxable,45 - 49,5.0,24343315.445780575,0.0
2020–21,"$1,000,001 or more","$1,000,001 or more",Male,Non Taxable,50 - 54,1.0,2005462.6880248694,0.0
2020–21,"$1,000,001 or more","$1,000,001 or more",Male,Non Taxable,55 - 59,0.0,37665.01213260828,0.0
2020–21,"$1,000,001 or more","$1,000,001 or more",Male,Non Taxable,60 - 64,2.0,4146303.4016912016,0.0
2020–21,"$1,000,001 or more","$1,000,001 or more",Male,Non Taxable,65 - 69,1.0,4747140.646271946,0.0
2020–21,"$1,000,001 or more","$1,000,001 or more",Male,Non Taxable,70 - 74,0.0,8859.615819590801,0.0
2020–21,"$1,000,001 or more","$1,000,001 or more",Male,Non Taxable,75 and over,1.0,1302239.055845362,0.0
2020–21,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,18 - 24,39.0,72231886.84376599,31260958.363680426
2020–21,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,25 - 29,89.0,252141438.64458323,104897923.23804373
2020–21,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,30 - 34,297.0,998418532.3611906,414984485.02371967
2020–21,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,35 - 39,802.0,2735002387.608588,1217294086.7162147
2020–21,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,40 - 44,1662.0,5131502014.646905,2240354252.9539785
2020–21,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,45 - 49,2514.0,6679804941.7864895,2861490099.55903
2020–21,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,50 - 54,2845.0,7567576394.086808,3334861603.5682325
2020–21,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,55 - 59,2258.0,6120858111.968662,2685128410.17625
2020–21,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,60 - 64,1565.0,4562226939.781564,1994216814.9396348
2020–21,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,65 - 69,967.0,3190188797.1888103,1409220452.2426438
2020–21,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,70 - 74,677.0,2762636459.244776,1171517879.420436
2020–21,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,75 and over,732.0,3221764430.5138083,1405743771.6609702
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,18 - 24,97125.0,1652238000.381658,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,25 - 29,34188.0,593254717.4878143,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,30 - 34,40524.0,703878428.97304,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,35 - 39,36868.0,645390525.3219175,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,40 - 44,26765.0,469320281.18754894,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,45 - 49,23077.0,412046820.7819382,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,50 - 54,22953.0,414227180.8373182,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,55 - 59,25341.0,462244552.98808855,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,60 - 64,31460.0,575784359.1373813,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,65 - 69,33468.0,598425950.6909328,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,70 - 74,28383.0,504346956.5143246,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,75 and over,36035.0,638319096.9059656,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,Under 18,20536.0,317911313.06884694,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,18 - 24,733.0,17379075.34854703,1568724.8266358743
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,25 - 29,1648.0,39230197.939228795,3555758.304440767
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,30 - 34,977.0,20340157.330297954,2595747.212733298
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,35 - 39,489.0,8243330.542728027,2186902.3137703524
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,40 - 44,641.0,11458935.315290038,2961384.026221546
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,45 - 49,703.0,12375730.506478198,3257264.3128166934
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,50 - 54,616.0,11546076.934854863,2824483.455865673
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,55 - 59,590.0,10836685.371647546,2641708.5013359454
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,60 - 64,550.0,10526717.828995878,2367092.1875178358
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,65 - 69,371.0,6824432.375759781,1677315.5138630737
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,70 - 74,269.0,5502629.536241008,1198930.7543970416
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,75 and over,210.0,3612365.922672698,960752.9862773123
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,Under 18,90.0,1411210.671477386,166652.5080981999
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,18 - 24,89429.0,1537377391.3692753,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,25 - 29,25007.0,441899469.4450582,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,30 - 34,19708.0,352606746.255141,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,35 - 39,16592.0,300293688.2580348,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,40 - 44,13668.0,248590813.87241852,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,45 - 49,13377.0,248300728.86036578,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,50 - 54,14040.0,260412932.0837285,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,55 - 59,16230.0,305809213.7545508,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,60 - 64,23504.0,438302464.7296056,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,65 - 69,32337.0,600578462.597631,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,70 - 74,29798.0,540851362.2288556,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,75 and over,35944.0,654770325.5029185,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,Under 18,20291.0,324927800.79874617,0.0
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,18 - 24,609.0,14823141.886839986,1365472.724099706
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,25 - 29,1461.0,35853296.882624865,3425563.9436007175
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,30 - 34,889.0,18327191.392157104,2763277.4556099176
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,35 - 39,643.0,11578365.110401817,2934715.366166295
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,40 - 44,691.0,12069726.145222537,3244057.6514926907
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,45 - 49,788.0,13948319.961743837,3677250.650113228
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,50 - 54,786.0,14190184.554019079,3655024.3946669907
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,55 - 59,768.0,14874814.266545314,3437083.8734341436
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,60 - 64,654.0,12615784.785997234,2880647.1895758375
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,65 - 69,468.0,9219778.508331738,1956850.404765226
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,70 - 74,288.0,5613963.5767212445,1304382.1757862477
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,75 and over,268.0,4743543.647897973,1155196.8677811008
2020–21,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,Under 18,125.0,1995618.3466153413,263171.6862252004
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Non Taxable,18 - 24,3.0,405707.9626976175,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Non Taxable,25 - 29,24.0,2878208.572344779,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Non Taxable,30 - 34,32.0,4142006.2445858163,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Non Taxable,35 - 39,27.0,3311468.56182392,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Non Taxable,40 - 44,23.0,3290695.0761256563,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Non Taxable,45 - 49,27.0,3500063.163009908,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Non Taxable,50 - 54,19.0,2565549.006053585,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Non Taxable,55 - 59,272.0,35817738.80664517,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Non Taxable,60 - 64,68.0,9168430.231912607,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Non Taxable,65 - 69,9.0,1241727.6033350732,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Non Taxable,70 - 74,8.0,938107.1896784762,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Non Taxable,75 and over,14.0,2615116.357947829,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Taxable,18 - 24,14958.0,1840372901.450257,442970014.0860951
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Taxable,25 - 29,72532.0,8886723852.532104,2114877615.053984
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Taxable,30 - 34,116268.0,14983043139.966202,3648759867.480558
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Taxable,35 - 39,124749.0,16441955481.428207,4042176809.315953
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Taxable,40 - 44,119334.0,15893585032.435225,3914192416.8332243
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Taxable,45 - 49,119111.0,15891439764.140549,3902898472.9222183
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Taxable,50 - 54,107763.0,14370574346.161646,3505351789.961957
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Taxable,55 - 59,84379.0,11261258020.64913,2702487464.424153
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Taxable,60 - 64,51449.0,6892972220.572464,1635607807.1608708
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Taxable,65 - 69,21655.0,2936539861.453596,686507318.1787628
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Taxable,70 - 74,9168.0,1265474888.9437551,294932637.916699
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Taxable,75 and over,11100.0,1523269321.5866067,362716862.8649925
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Female,Taxable,Under 18,183.0,23801206.51103352,6065278.175967593
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Non Taxable,18 - 24,5.0,691164.0211047868,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Non Taxable,25 - 29,32.0,4304590.178894137,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Non Taxable,30 - 34,74.0,9762644.590353532,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Non Taxable,35 - 39,52.0,7246613.996344699,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Non Taxable,40 - 44,59.0,8280151.755585298,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Non Taxable,45 - 49,64.0,9642492.674674489,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Non Taxable,50 - 54,49.0,6795406.283561936,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Non Taxable,55 - 59,340.0,46907962.88079976,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Non Taxable,60 - 64,96.0,13559367.911322363,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Non Taxable,65 - 69,36.0,4774067.185330162,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Non Taxable,70 - 74,24.0,3344901.541817728,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Non Taxable,75 and over,23.0,3193508.455450193,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Non Taxable,Under 18,2.0,262013.47165269786,0.0
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Taxable,18 - 24,30368.0,3852614639.0934844,926823924.2015805
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Taxable,25 - 29,116331.0,15070824144.237762,3640259123.167674
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Taxable,30 - 34,199952.0,26881791753.707394,6600602838.260992
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Taxable,35 - 39,226019.0,30996333521.753723,7697352216.77459
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Taxable,40 - 44,197907.0,27360566344.793694,6816640381.261324
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Taxable,45 - 49,183704.0,25420537126.431057,6321225532.361754
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Taxable,50 - 54,165774.0,22887393426.425804,5666239972.092899
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Taxable,55 - 59,141026.0,19428022356.564194,4750203007.1491375
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Taxable,60 - 64,92635.0,12735528715.936314,3066335021.9760776
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Taxable,65 - 69,39529.0,5435702832.715028,1278443604.4439435
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Taxable,70 - 74,15435.0,2150419823.2249804,492411110.6662401
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Taxable,75 and over,13300.0,1807213269.2571008,419442236.74212956
2020–21,"$100,001 to $150,000","$100,001 to $150,000",Male,Taxable,Under 18,244.0,31678621.397275925,8028307.973824225
2020–21,"$150,001 to $200,000","$150,001 to $200,000",Female,Non Taxable,18 - 24,2.0,505779.3713784811,0.0
2020–21,"$150,001 to $200,000","$150,001 to $200,000",Female,Non Taxable,25 - 29,2.0,288652.33819619793,0.0
2020–21,"$150,001 to $200,000","$150,001 to $200,000",Female,Non Taxable,30 - 34,6.0,1192328.0437296252,0.0
2020–21,"$150,001 to $200,000","$150,001 to $200,000",Female,Non Taxable,35 - 39,6.0,1126303.374969037,0.0
2020–21,"$150,001 to $200,000","$150,001 to $200,000",Female,Non Taxable,40 - 44,9.0,1855261.0366083982,0.0
2020–21,"$150,001 to $200,000","$150,001 to $200,000",Female,Non Taxable,45 - 49,7.0,1440472.0242724875,0.0
2020–21,"$150,001 to $200,000","$150,001 to $200,000",Female,Non Taxable,50 - 54,7.0,1268644.1384793664,0.0
2020–21,"$150,001 to $200,000","$150,001 to $200,000",Female,Non Taxable,55 - 59,103.0,20402013.94667847,0.0
2020–21,"$150,001 to $200,000","$150,001 to $200,000",Female,Non Taxable,60 - 64,16.0,4085264.3473930997,0.0
2020–21,"$150,001 to $200,000","$150,001 to $200,000",Female,Non Taxable,65 - 69,5.0,1224646.918406329,0.0
2020–21,"$150,001 to $200,000","$150,001 to $200,000",Female,Non Taxable,70 - 74,0.0,40023.853128543335,0.0
2020–21,"$150,001 to $200,000","$150,001 to $200,000",Female,Non Taxable,75 and over,2.0,314524.37893382687,0.0
2020–21,"$150,001 to $200,000","$150,001 to $200,000",Female,Taxable,18 - 24,3922.0,782734638.8342931,232308583.62870148
2020–21,"$150,001 to $200,000","$150,001 to $200,000",Female,Taxable,25 - 29,6777.0,1240495948.869935,352971530.59820896
2020–21,"$150,001 to $200,000","$150,001 to $200,000",Female,Taxable,30 - 34,16317.0,3050650299.858637,868153560.0475254
2020–21,"$150,001 to $200,000","$150,001 to $200,000",Female,Taxable,35 - 39,23753.0,4562065714.665885,1306395609.8692782
2020–21,"$150,001 to $200,000","$150,001 to $200,000",Female,Taxable,40 - 44,26091.0,5083592719.183073,1457202713.8599167
2020–21,"$150,001 to $200,000","$150,001 to $200,000",Female,Taxable,45 - 49,26744.0,5241788933.707171,1496611500.2291818
2020–21,"$150,001 to $200,000","$150,001 to $200,000",Female,Taxable,50 - 54,23016.0,4522667868.560439,1281678527.8936412
2020–21,"$150,001 to $200,000","$150,001 to $200,000",Female,Taxable,55 - 59,17801.0,3520363107.512515,977399208.1106592
2020–21,"$150,001 to $200,000","$150,001 to $200,000",Female,Taxable,60 - 64,11054.0,2215166160.583636,611392893.44402
